"time","temperature","solar_irradiance","windspeed_north","windspeed_east","pressure","spec_humidity"
"2021/6/28 18:00",16.42513428,177,-2.2911363,-0.053153843,101466.25,0.00988884
"2021/6/28 19:00",16.25518188,69.90625,-3.219723,0.069829464,101486.63,0.009946169
"2021/6/28 20:00",16.01226196,4.6875,-4.266069,0.2210803,101530.95,0.009992008
"2021/6/28 21:00",15.60018311,0,-4.9217744,0.4012422,101560.56,0.010037838
"2021/6/28 22:00",15.23500977,0,-5.1393886,0.4816481,101564.66,0.010056972
"2021/6/28 23:00",15.03081665,0,-5.1467,0.6283847,101550.234,0.010041661
"2021/6/29 0:00",14.937677,0,-5.142312,0.80551803,101518.05,0.010011117
"2021/6/29 1:00",14.877771,0,-5.196061,0.8553294,101492.64,0.009980585
"2021/6/29 2:00",14.86550293,0,-5.2095957,0.6509572,101485.9,0.00995006
"2021/6/29 3:00",14.87990723,0,-5.0989103,0.42210394,101477.164,0.009919536
"2021/6/29 4:00",14.98952637,9.5078125,-5.0425973,0.23332524,101474.02,0.009904268
"2021/6/29 5:00",15.10836182,60.96875,-5.0589423,0.111866474,101485.17,0.009946221
"2021/6/29 6:00",15.25557861,128.9375,-5.004133,-0.08073068,101510.96,0.009988179
"2021/6/29 7:00",15.39852295,207.5625,-4.9369335,-0.17410278,101527.88,0.010022519
"2021/6/29 8:00",15.51540527,341.5,-5.013967,-0.1366204,101545.125,0.01006453
"2021/6/29 9:00",15.64544067,522.5,-5.221468,-0.084313214,101566.2,0.010072215
"2021/6/29 10:00",15.6456543,670,-5.420477,-0.170888,101586.81,0.009992087
"2021/6/29 11:00",15.66256104,768.5,-5.447217,-0.25688863,101608.75,0.009866167
"2021/6/29 12:00",15.67049561,810.25,-5.376128,-0.18742889,101633.67,0.009728811
"2021/6/29 13:00",15.65282593,790.5,-5.334056,-0.007248163,101655.08,0.009621975
"2021/6/29 14:00",15.59203491,682.5,-5.288478,0.17677896,101669.58,0.009538027
"2021/6/29 15:00",15.50515137,572.25,-5.180015,0.3967798,101669.016,0.009492232
"2021/6/29 16:00",15.56026611,446.25,-5.0272803,0.5832665,101667,0.009454078
"2021/6/29 17:00",15.5888916,307.375,-4.834599,0.69543135,101665.734,0.009412091
"2021/6/29 18:00",15.58025513,176,-4.549684,0.7989557,101670.75,0.009392989
"2021/6/29 19:00",15.53603516,64.65625,-4.2394743,0.90210485,101693.586,0.009392976
"2021/6/29 20:00",15.47435913,3.8496094,-3.9068227,0.9690861,101723.29,0.009419677
"2021/6/29 21:00",15.39925537,0,-3.7501159,1.0216075,101757.65,0.009412048
"2021/6/29 22:00",15.25228271,0,-3.6604636,1.0805242,101763.62,0.009396783
"2021/6/29 23:00",15.12841187,0,-3.5828557,1.0914856,101752.734,0.00940822
"2021/6/30 0:00",15.01171265,0,-3.5893674,1.04874,101738.25,0.00943874
"2021/6/30 1:00",14.91414795,0,-3.6696815,0.9475348,101718.8,0.009484536
"2021/6/30 2:00",14.84621582,0,-3.771985,0.73390585,101713.8,0.009541797
"2021/6/30 3:00",14.80529175,0,-3.7668164,0.49688753,101701.67,0.009606711
"2021/6/30 4:00",14.92446289,11.402344,-3.607064,0.29954678,101700.25,0.009667758
"2021/6/30 5:00",15.07732544,80.46875,-3.4502406,0.13691297,101697.11,0.009747809
"2021/6/30 6:00",15.2913147,212.375,-3.13517,0.007554472,101708.266,0.009831675
"2021/6/30 7:00",15.50228271,396.5,-2.6124613,-0.07547921,101719.55,0.009888817
"2021/6/30 8:00",15.84349976,572,-2.129033,-0.13074175,101723.805,0.009896411
"2021/6/30 9:00",16.30996094,705.25,-1.682574,-0.06998569,101734.33,0.009846831
"2021/6/30 10:00",16.85445557,808.5,-1.2114156,0.19054942,101740.58,0.009843087
"2021/6/30 11:00",17.25325928,871.5,-0.938872,0.5808747,101759.21,0.009858339
"2021/6/30 12:00",17.40142212,889,-0.98729986,1.1161698,101774.15,0.009854451
"2021/6/30 13:00",17.32515869,861.25,-1.2746091,1.6822298,101786.484,0.009896381
"2021/6/30 14:00",17.15596924,789,-1.6685044,2.0213556,101794.055,0.009945973
"2021/6/30 15:00",17.05098877,687,-1.9780165,2.084974,101782.32,0.009972697
"2021/6/30 16:00",16.99447021,543.25,-2.1757417,2.077764,101780.234,0.009976556
"2021/6/30 17:00",16.91481934,383.875,-2.2744927,1.9833585,101775.92,0.009965196
"2021/6/30 18:00",16.81575928,226.25,-2.2746525,1.7968442,101776.81,0.009969031
"2021/6/30 19:00",16.6579834,84.1875,-2.167655,1.5652369,101803.984,0.010026269
"2021/6/30 20:00",16.46791992,4.658203,-1.8955804,1.3388355,101838.2,0.010091111
"2021/6/30 21:00",16.29216919,0,-1.801611,1.29251,101864.57,0.010033828
"2021/6/30 22:00",16.07384644,0,-1.8106298,1.3016853,101869.375,0.009949842
"2021/6/30 23:00",15.84310303,0,-1.8076459,1.2847168,101847.59,0.009915457
"2021/7/1 0:00",15.63060913,0,-1.7645779,1.2795054,101837.74,0.009934497
"2021/7/1 1:00",15.41292725,0,-1.6366874,1.269841,101830.8,0.010026017
"2021/7/1 2:00",15.20839844,0,-1.4602935,1.2579618,101831.2,0.010144247
"2021/7/1 3:00",15.0758606,0,-1.2306597,1.3332407,101833.75,0.010247219
"2021/7/1 4:00",15.20852051,14.015625,-1.0996916,1.527122,101831.08,0.010323487
"2021/7/1 5:00",15.37978516,115.125,-1.1068417,1.7596074,101837.2,0.010399744
"2021/7/1 6:00",15.72744141,265.5,-1.1879399,1.9325132,101848.57,0.010453122
"2021/7/1 7:00",15.98034058,429,-1.2380843,1.9750774,101863.73,0.010502699
"2021/7/1 8:00",16.22390137,585.75,-1.2905751,2.0097625,101869.98,0.01033865
"2021/7/1 9:00",16.63741455,721,-1.3453649,2.0369344,101886.47,0.010166974
"2021/7/1 10:00",16.62432251,824.25,-1.379461,2.0882485,101900.57,0.010094458
"2021/7/1 11:00",16.572229,887.25,-1.3679248,2.2374082,101903.02,0.010056303
"2021/7/1 12:00",16.49505005,904.5,-1.3511723,2.4693694,101908.27,0.010025777
"2021/7/1 13:00",16.38405762,876.25,-1.4037015,2.7157907,101894.055,0.009972328
"2021/7/1 14:00",16.26616821,801.25,-1.6712922,2.8186326,101882.37,0.009705256
"2021/7/1 15:00",16.20998535,690.75,-1.9867451,2.653813,101864.555,0.00922838
"2021/7/1 16:00",16.37761841,545.75,-2.050544,2.3998373,101851.26,0.009174944
"2021/7/1 17:00",16.45684204,390.375,-1.9308991,2.2793274,101849.25,0.009182549
"2021/7/1 18:00",16.50155029,229.5,-1.7485633,2.2695274,101855.14,0.009205419
"2021/7/1 19:00",16.48659668,84.71875,-1.6069527,2.2334871,101857.59,0.009262615
"2021/7/1 20:00",16.41335449,4.5566406,-1.4528372,1.9098845,101867.16,0.009377021
"2021/7/1 21:00",16.29125366,0,-1.3541263,1.4760116,101859.23,0.009350292
"2021/7/1 22:00",16.10604248,0,-1.185611,1.0863825,101829.07,0.009228203
"2021/7/1 23:00",15.94094238,0,-0.8040508,0.9734101,101798.48,0.00906034
"2021/7/2 0:00",15.81444702,0,-0.29381213,1.0853609,101772.25,0.008945884
"2021/7/2 1:00",15.68508301,0,-0.03726372,1.0217501,101734.08,0.00883143
"2021/7/2 2:00",15.57702026,0,0.2922271,1.0126318,101707.125,0.008800901
"2021/7/2 3:00",15.45775757,0,0.6781844,0.8739542,101678.26,0.008797072
"2021/7/2 4:00",15.53157959,14.5390625,0.92135334,0.4329759,101639.05,0.00878561
"2021/7/2 5:00",15.63582764,118.75,1.2827728,0.18724716,101621.43,0.008873332
"2021/7/2 6:00",15.85109863,268.375,1.6249818,0.052260876,101613.11,0.008941984
"2021/7/2 7:00",16.04250488,359.25,1.8777611,-0.11800933,101604.5,0.00904497
"2021/7/2 8:00",16.22457275,337,2.1120436,-0.2983793,101587.77,0.009182294
"2021/7/2 9:00",16.34685669,289,2.3970644,-0.31250203,101582.96,0.009304362
"2021/7/2 10:00",16.36586914,289.25,2.5858047,-0.40184474,101587.85,0.009414978
"2021/7/2 11:00",16.35720215,332.25,2.478758,-0.92497814,101546.16,0.009506515
"2021/7/2 12:00",16.31969604,622.5,2.722701,-1.1764841,101503.08,0.009620943
"2021/7/2 13:00",16.3744751,684.75,2.8504877,-1.3168691,101452.98,0.009708668
"2021/7/2 14:00",16.46810303,616.75,2.9810958,-1.3602532,101395.945,0.009792579
"2021/7/2 15:00",16.53371582,395,3.2139056,-1.030786,101372.03,0.009857419
"2021/7/2 16:00",16.55236206,277,3.2793617,-0.94815195,101345.59,0.00991082
"2021/7/2 17:00",16.49266968,200.375,3.4326408,-1.003187,101306.375,0.009987104
"2021/7/2 18:00",16.43746338,105.875,3.6239498,-0.98704314,101268.15,0.010074835
"2021/7/2 19:00",16.22475586,39.328125,3.7934465,-1.0217263,101256.16,0.010223605
"2021/7/2 20:00",15.90267334,1.6206055,3.8913593,-1.5576928,101254.68,0.010250307
"2021/7/2 21:00",15.80806885,0,4.382682,-2.1695158,101214.07,0.010116791
"2021/7/2 22:00",15.87572632,0,5.0735373,-2.4489632,101158.87,0.010074824
"2021/7/2 23:00",15.95345459,0,5.4696608,-2.5898914,101084.234,0.010215965
"2021/7/3 0:00",16.03914795,0,6.0600395,-2.403887,101010.24,0.010463923
"2021/7/3 1:00",16.17965088,0,6.321517,-1.7318063,100939.836,0.010757663
"2021/7/3 2:00",16.35372314,0,6.045144,-0.6857834,100881.47,0.011032339
"2021/7/3 3:00",16.56075439,0,5.4204082,0.9752414,100844.49,0.011204025
"2021/7/3 4:00",16.65715942,10.488281,4.6947517,2.1459033,100842.01,0.011242174
"2021/7/3 5:00",16.70803223,94.96875,4.057301,3.317914,100865.06,0.011139176
"2021/7/3 6:00",16.82052002,228.25,3.6506715,3.8427253,100901.305,0.011036165
"2021/7/3 7:00",16.82341919,372.5,3.5931463,3.8399956,100944.05,0.010971298
"2021/7/3 8:00",16.80178223,554.5,3.7119565,3.4500024,100963.03,0.010925508
"2021/7/3 9:00",16.89681396,624.25,3.950877,3.1012363,100970.96,0.01092169
"2021/7/3 10:00",16.90163574,723.5,4.2890034,2.904795,100976.73,0.010990362
"2021/7/3 11:00",16.93068848,791.5,4.5678673,2.8989239,100964.445,0.011036154
"2021/7/3 12:00",16.97902832,781,4.766751,2.9825203,100951.695,0.011051443
"2021/7/3 13:00",16.98995361,744.75,4.91646,2.9974794,100943.07,0.011059106
"2021/7/3 14:00",16.99181519,679.75,5.0430145,2.986206,100947.2,0.01106295
"2021/7/3 15:00",16.99755249,564.75,5.0435762,2.9620247,100933.73,0.01105915
"2021/7/3 16:00",17.04195557,448.5,4.97081,2.854615,100904.09,0.011040078
"2021/7/3 17:00",17.02953491,267.375,4.9387474,2.6672714,100879.61,0.011017197
"2021/7/3 18:00",16.94024048,155.5625,4.8676043,2.4776473,100862.47,0.011001958
"2021/7/3 19:00",16.85259399,68.15625,4.680267,2.2994137,100841.07,0.011005805
"2021/7/3 20:00",16.76815186,3.0898438,4.4717207,2.3511643,100832.6,0.01099439
"2021/7/3 21:00",16.67476807,0,4.3838205,2.5468202,100819.31,0.010979161
"2021/7/3 22:00",16.58706055,0,4.1185074,2.8410244,100788.875,0.010963939
"2021/7/3 23:00",16.51329956,0,3.7562175,3.1889062,100757.125,0.010868614
"2021/7/4 0:00",16.4117981,0,3.26656,3.829284,100711.68,0.010574933
"2021/7/4 1:00",16.25783691,0,2.6291523,4.2767205,100680.78,0.010353742
"2021/7/4 2:00",16.05999146,0,2.1588278,4.3000736,100654.81,0.010296601
"2021/7/4 3:00",15.92617188,0,1.8917966,4.1919527,100628.4,0.010262356
"2021/7/4 4:00",15.91744385,3.7148438,1.5333188,4.096178,100605.66,0.010254776
"2021/7/4 5:00",15.93447266,28.101562,1.05464,4.1893597,100601.9,0.010231912
"2021/7/4 6:00",16.00701294,63.6875,0.6661204,4.4380245,100613.75,0.010148042
"2021/7/4 7:00",15.96236572,111.125,0.34748816,4.6818748,100628.49,0.009987995
"2021/7/4 8:00",15.90627441,185.5,0.22942424,4.8473825,100652.11,0.00975553
"2021/7/4 9:00",16.00994263,370.875,0.5303658,4.8731723,100669.31,0.009587869
"2021/7/4 10:00",16.25380859,624.25,1.1104116,4.96469,100680.28,0.009462211
"2021/7/4 11:00",16.60335693,799.75,1.523248,5.0445733,100679.25,0.009409033
"2021/7/4 12:00",16.8479248,854,1.8418882,5.2785597,100666.07,0.009511902
"2021/7/4 13:00",16.87441406,839.5,1.9685181,6.042057,100664.58,0.009580749
"2021/7/4 14:00",16.70137939,768,1.7366518,6.8357573,100685.52,0.009619083
"2021/7/4 15:00",16.50948486,663.25,1.5781469,7.0264864,100679.59,0.009622943
"2021/7/4 16:00",16.36928711,440,1.3282886,7.026682,100684.86,0.00957332
"2021/7/4 17:00",16.30532227,299.5,1.2683867,6.5816126,100681.555,0.009474117
"2021/7/4 18:00",16.26412354,138.875,1.3390882,6.0376616,100678.94,0.009352071
"2021/7/4 19:00",16.19509277,40.859375,1.3163016,5.5235186,100672.94,0.009264365
"2021/7/4 20:00",16.09273682,2.4384766,1.189673,4.9813957,100680.66,0.009214819
"2021/7/4 21:00",15.96419678,0,1.074399,4.613083,100689.94,0.00911954
"2021/7/4 22:00",15.86229858,0,0.9345474,4.5231442,100681.34,0.00901668
"2021/7/4 23:00",15.73870239,0,0.6651739,4.5948105,100667.42,0.008913796
"2021/7/5 0:00",15.63070068,0,0.5533351,4.4892235,100650.61,0.008772727
"2021/7/5 1:00",15.55861816,0,0.5441544,4.4996223,100641.914,0.008608458
"2021/7/5 2:00",15.52565918,0,0.3242482,4.5735574,100632.59,0.00841759
"2021/7/5 3:00",15.54390869,0,0.30617368,4.4789524,100616.63,0.00830688
"2021/7/5 4:00",15.58321533,11.453125,0.56745327,4.1907463,100604.31,0.008245667
"2021/7/5 5:00",15.65511475,79,0.99369025,3.8092976,100588.89,0.008264625
"2021/7/5 6:00",15.88250122,154.125,1.5485916,3.5530593,100595.74,0.008214811
"2021/7/5 7:00",15.96270142,200.125,2.0180874,2.9968233,100566.81,0.008157475
"2021/7/5 8:00",16.02373657,231.125,2.537935,2.272462,100525.25,0.008142156
"2021/7/5 9:00",16.0508667,290.375,3.124258,1.3877795,100475.79,0.008191749
"2021/7/5 10:00",16.07314453,317.75,3.9225354,0.57187617,100435.25,0.008310033
"2021/7/5 11:00",16.09926758,312.75,4.882313,0.33473963,100396.734,0.00844362
"2021/7/5 12:00",15.89882813,241.375,5.3418117,-0.111165404,100316.7,0.008565797
"2021/7/5 13:00",15.33684692,233,5.334143,-1.6466184,100198.266,0.008600239
"2021/7/5 14:00",14.93850098,203.75,5.565418,-3.0123498,100112.12,0.008680603
"2021/7/5 15:00",14.54537354,135.625,4.7021904,-5.0691247,99960.56,0.008745745
"2021/7/5 16:00",14.29277954,111.5625,3.1109056,-7.1465054,99766.49,0.008909487
"2021/7/5 17:00",14.20461426,62.90625,1.5018597,-8.94334,99520.14,0.009172428
"2021/7/5 18:00",14.31841431,39.203125,1.7746184,-8.948055,99307.48,0.009580385
"2021/7/5 19:00",14.68932495,23.96875,4.302447,-5.891845,99142.03,0.009995994
"2021/7/5 20:00",15.2418457,1.2592773,6.028572,-0.76689523,99047.71,0.010053054
"2021/7/5 21:00",15.42244873,0,6.486216,2.09197,99022.74,0.009808806
"2021/7/5 22:00",15.31392822,0,4.0095043,3.6214814,98983.805,0.009827817
"2021/7/5 23:00",15.17437134,0,-1.246652,4.2484818,98975.52,0.009823948
"2021/7/6 0:00",14.81551514,0,-5.62153,4.6854253,99070.69,0.009430987
"2021/7/6 1:00",14.25792847,0,-7.4561453,6.6405406,99275.89,0.008790078
"2021/7/6 2:00",13.99447021,0,-7.656981,7.608905,99459.96,0.008374244
"2021/7/6 3:00",14.01928101,0,-5.813282,7.893604,99631.11,0.008278857
"2021/7/6 4:00",14.39541016,11.855469,-3.5334935,7.65902,99771.625,0.00840473
"2021/7/6 5:00",14.76094971,97.59375,-1.4683065,7.5963697,99888.8,0.00873279
"2021/7/6 6:00",15.20830688,219.9375,-0.2578062,7.6312556,100001.87,0.009102802
"2021/7/6 7:00",15.51815186,337.875,-0.006346781,7.6543612,100107.43,0.009297326
"2021/7/6 8:00",15.75930176,427.375,-0.14626881,7.639723,100198.06,0.009228669
"2021/7/6 9:00",16.00698242,487.875,0.2979778,7.52565,100273.6,0.008938776
"2021/7/6 10:00",15.99770508,662.25,1.2182554,7.4903874,100337.8,0.008728982
"2021/7/6 11:00",15.959375,778,2.190271,7.487459,100375.33,0.008660313
"2021/7/6 12:00",15.90987549,886.5,2.8391004,7.5033317,100405.2,0.008702258
"2021/7/6 13:00",15.87044678,859.5,3.1341136,7.558404,100424.69,0.008789957
"2021/7/6 14:00",15.85756836,787.25,3.165223,7.66776,100438.55,0.008854771
"2021/7/6 15:00",15.83922729,565,2.8552494,7.8367825,100457.14,0.008915784
"2021/7/6 16:00",15.7965332,325.25,2.5178995,7.924423,100475.25,0.009041659
"2021/7/6 17:00",15.64812622,118.46875,2.582194,7.8200073,100495.15,0.009274351
"2021/7/6 18:00",15.53405151,58.234375,2.795539,7.600441,100519.74,0.00948034
"2021/7/6 19:00",15.69140015,26.6875,2.9879417,7.4272695,100553.445,0.009655807
"2021/7/6 20:00",15.9508606,2.4921875,3.0279126,7.0128527,100603.914,0.009934261
"2021/7/6 21:00",16.01680908,0,2.8836267,6.8207664,100639.08,0.010197458
"2021/7/6 22:00",15.91707764,0,2.5125148,6.680842,100660.03,0.010350043
"2021/7/6 23:00",15.82341919,0,2.2246919,6.3904195,100665.39,0.010384378
"2021/7/7 0:00",15.75325928,0,2.0277379,6.136074,100664.484,0.010350056
"2021/7/7 1:00",15.68349609,0,1.8420079,5.947895,100666.734,0.01027378
"2021/7/7 2:00",15.60982666,0,1.4448082,6.074739,100677.21,0.010113586
"2021/7/7 3:00",15.5347229,0,0.79050535,6.3201613,100707.33,0.009915249
"2021/7/7 4:00",15.4637085,3.3222656,0.44357306,6.139539,100742.48,0.009831351
"2021/7/7 5:00",15.30440674,26.914062,0.27089822,5.9253798,100785.31,0.009736011
"2021/7/7 6:00",15.30928955,136.0625,0.21236259,5.7610793,100842.84,0.009621601
"2021/7/7 7:00",15.50606689,324.25,0.19188344,5.417467,100913.914,0.009606378
"2021/7/7 8:00",15.71791992,454.125,0.20061481,5.054807,100982.99,0.009659821
"2021/7/7 9:00",15.87197266,609,0.2688743,4.693049,101040.89,0.009759045
"2021/7/7 10:00",15.96599731,779,0.16043031,4.514861,101090.945,0.009877369
"2021/7/7 11:00",16.03685913,843.75,-0.16366005,4.4775605,101153.54,0.009984276
"2021/7/7 12:00",16.1085144,855.5,-0.3937292,4.3178844,101198.86,0.01004923
"2021/7/7 13:00",16.16884766,828.75,-0.36937964,4.1109543,101241.81,0.010098925
"2021/7/7 14:00",16.21700439,765,-0.31426406,4.192974,101284.92,0.010144688
"2021/7/7 15:00",16.23989258,663.5,-0.27224147,4.4911757,101330.91,0.010167546
"2021/7/7 16:00",16.22997437,526,-0.27664387,4.7521935,101368.31,0.01018275
"2021/7/7 17:00",16.22112427,371.25,-0.38935566,4.8616605,101405.65,0.010213216
"2021/7/7 18:00",16.19863281,212.4375,-0.54557014,4.860842,101453.03,0.010274222
"2021/7/7 19:00",16.13308105,75.84375,-0.6671593,4.7922893,101503.03,0.010377237
"2021/7/7 20:00",16.05169067,3.03125,-0.9110457,4.629359,101576.266,0.010438347
"2021/7/7 21:00",15.96639404,0,-1.0185981,4.6120877,101628.445,0.010472667
"2021/7/7 22:00",15.82402954,0,-1.0231339,4.6032605,101665.984,0.010484066
"2021/7/7 23:00",15.69909058,0,-1.0588198,4.599895,101684.37,0.010476398
"2021/7/8 0:00",15.63720093,0,-1.1316725,4.635538,101696.95,0.010457336
"2021/7/8 1:00",15.62462769,0,-1.2467175,4.76292,101707.13,0.010453545
"2021/7/8 2:00",15.61705933,0,-1.5304204,4.8702593,101733.94,0.010449715
"2021/7/8 3:00",15.59911499,0,-1.777423,4.845315,101762.734,0.010434447
"2021/7/8 4:00",15.65743408,10.339844,-1.9258798,4.7213497,101804.87,0.010423009
"2021/7/8 5:00",15.74053345,100.6875,-1.9493409,4.6382427,101850.445,0.010419191
"2021/7/8 6:00",15.93670044,246.3125,-1.7184235,4.4967117,101905.71,0.010423018
"2021/7/8 7:00",16.01836548,408.375,-1.4337656,4.2879734,101955.91,0.010400151
"2021/7/8 8:00",16.09380493,563,-1.0940036,4.1516695,101989.44,0.010350592
"2021/7/8 9:00",16.20498047,694,-0.8467115,4.067724,102025.38,0.010266689
"2021/7/8 10:00",16.19564209,793.25,-0.64907146,4.0507116,102049.66,0.010186503
"2021/7/8 11:00",16.14571533,853.5,-0.57629645,4.054185,102069.41,0.010102564
"2021/7/8 12:00",16.08522949,869.25,-0.62953544,4.0696793,102074.96,0.009953816
"2021/7/8 13:00",16.00710449,835,-0.67783725,4.120488,102092,0.00976292
"2021/7/8 14:00",15.89812622,756.75,-0.61303854,4.141261,102109.484,0.009587338
"2021/7/8 15:00",15.74263916,654,-0.48535383,4.171948,102130.02,0.009491965
"2021/7/8 16:00",15.71914063,486,-0.3941208,4.267255,102131.18,0.009423352
"2021/7/8 17:00",15.69649658,340.125,-0.3260938,4.2317905,102136.92,0.009335643
"2021/7/8 18:00",15.69536743,195.5,-0.23369241,3.988037,102153.766,0.00920981
"2021/7/8 19:00",15.6838623,58.0625,-0.02275765,3.5535738,102174.94,0.009057281
"2021/7/8 20:00",15.65819702,1.9868164,0.34074748,3.050582,102210.836,0.00891619
"2021/7/8 21:00",15.61202393,0,0.8426981,2.829609,102237.09,0.008847546
"2021/7/8 22:00",15.50014648,0,1.3478247,2.77736,102241.56,0.008851375
"2021/7/8 23:00",15.41637573,0,1.7227458,2.7869039,102217.32,0.008874259
"2021/7/9 0:00",15.34084473,0,1.9497616,2.8404205,102185.266,0.008862789
"2021/7/9 1:00",15.27242432,0,2.1442926,2.8032413,102158.875,0.008862776
"2021/7/9 2:00",15.24212036,0,2.3349953,2.6500435,102143.72,0.008870389
"2021/7/9 3:00",15.21270142,0,2.527175,2.4003334,102129.98,0.008866554
"2021/7/9 4:00",15.17592773,3.930664,2.7775028,2.049961,102106.63,0.008885613
"2021/7/9 5:00",15.16060791,43.46875,3.1967587,1.7892911,102090.805,0.008900863
"2021/7/9 6:00",15.20836792,104.9375,3.6957307,1.60586,102089.31,0.00892375
"2021/7/9 7:00",15.26287231,206.125,4.134021,1.3189232,102080.66,0.00896572
"2021/7/9 8:00",15.33861694,323.125,4.54996,1.0152624,102076.266,0.008988621
"2021/7/9 9:00",15.42189941,464.375,4.919262,0.73451823,102060.766,0.009034431
"2021/7/9 10:00",15.59536133,562.75,5.2624507,0.5433285,102050.59,0.00912986
"2021/7/9 11:00",15.72670898,585.5,5.6483526,0.5239204,102032.23,0.00926726
"2021/7/9 12:00",15.79567871,443.25,6.010481,0.5221286,102002.3,0.009427547
"2021/7/9 13:00",15.85234985,231.375,6.2488065,0.40812564,101954.12,0.009606891
"2021/7/9 14:00",15.81289063,167.1875,6.3754563,0.39885068,101912.53,0.009847254
"2021/7/9 15:00",15.81209717,202.1875,6.380147,0.43255275,101853.28,0.01011812
"2021/7/9 16:00",15.92931519,174.375,6.226089,0.913578,101802.21,0.010354635
"2021/7/9 17:00",16.02871094,168.625,5.864223,1.4011979,101751.516,0.010553012
"2021/7/9 18:00",16.10927734,126.78125,5.228193,1.3855207,101713.086,0.010659849
"2021/7/9 19:00",16.18868408,43.984375,4.7295265,1.0326827,101689.42,0.010667505
"2021/7/9 20:00",16.16973267,1.4633789,4.376772,0.92900777,101688.77,0.010629295
"2021/7/9 21:00",16.16851196,0,4.051538,0.91675687,101676.695,0.010613931
"2021/7/9 22:00",16.04436646,0,3.9136596,0.5671172,101634.78,0.010522399
"2021/7/9 23:00",15.88497314,0,3.9857607,0.22291237,101585.266,0.010453797
"2021/7/10 0:00",15.74685059,0,4.0428987,0.000579625,101523.46,0.010396514
"2021/7/10 1:00",15.64669189,0,3.9439638,-0.11896747,101462.51,0.010323952
"2021/7/10 2:00",15.55373535,0,3.7086422,0.13064873,101410.26,0.010201805
"2021/7/10 3:00",15.49031982,0,3.2453852,0.3522736,101367.22,0.010098744
"2021/7/10 4:00",15.46523438,7.6679688,2.5837317,0.3827811,101339.695,0.010049107
"2021/7/10 5:00",15.48092041,87,1.9260248,0.44056925,101323.95,0.010056704
"2021/7/10 6:00",15.66829834,222.875,1.2820306,0.6518737,101327.67,0.010029985
"2021/7/10 7:00",15.82937012,380.375,0.5494418,0.86269414,101337.664,0.010014718
"2021/7/10 8:00",16.04030762,530,-0.15383339,0.97748095,101349.08,0.01002992
"2021/7/10 9:00",16.25188599,642.25,-0.51117706,1.012679,101366.87,0.010067984
"2021/7/10 10:00",16.38399658,774.75,-0.47399116,1.163612,101393.17,0.010094658
"2021/7/10 11:00",16.51168213,846.75,-0.33854973,1.4622376,101410.8,0.010167223
"2021/7/10 12:00",16.5621582,848.5,-0.18886507,1.740849,101417.23,0.010262599
"2021/7/10 13:00",16.5574585,847.75,0.020890951,2.0271947,101429.03,0.010369401
"2021/7/10 14:00",16.55031738,770.75,0.2664261,2.3467157,101454.43,0.010453314
"2021/7/10 15:00",16.51693115,635.25,0.3602326,2.6907175,101468.85,0.010491462
"2021/7/10 16:00",16.57171021,490.125,0.36986607,2.9198728,101481.484,0.010529631
"2021/7/10 17:00",16.53756104,357.625,0.3440976,3.0531864,101479.11,0.010564006
"2021/7/10 18:00",16.48043213,210.0625,0.32579052,2.8265986,101476.48,0.010606035
"2021/7/10 19:00",16.4243103,74.78125,0.48651093,2.345816,101487.84,0.010667142
"2021/7/10 20:00",16.32311401,2.546875,0.81108546,1.9212288,101506.92,0.01074349
"2021/7/10 21:00",16.20546875,0,1.3878286,2.00835,101529.336,0.010728247
"2021/7/10 22:00",15.996698,0,2.0544314,2.1099892,101515.3,0.010674845
"2021/7/10 23:00",15.82167969,0,2.6645036,1.985417,101492.266,0.010583301
"2021/7/11 0:00",15.67525635,0,3.2745395,1.6432018,101463.586,0.010472694
"2021/7/11 1:00",15.61397705,0,4.0179615,1.126613,101415.2,0.010373513
"2021/7/11 2:00",15.56636963,0,4.6344094,0.68000543,101382.48,0.010289563
"2021/7/11 3:00",15.52572021,0,5.1207023,0.2118758,101354.47,0.010217068
"2021/7/11 4:00",15.637323,2.4824219,5.5590105,-0.35670292,101315.22,0.01022469
"2021/7/11 5:00",15.70879517,20.09375,5.999961,-0.88909066,101277.06,0.010259022
"2021/7/11 6:00",15.71471558,64.15625,6.485124,-1.3608724,101249.59,0.010327689
"2021/7/11 7:00",15.69292603,74.46875,7.0844107,-1.4023364,101217.125,0.010300985
"2021/7/11 8:00",15.67974243,100.34375,7.382618,-1.7198465,101177.2,0.010384899
"2021/7/11 9:00",15.66997681,106.8125,7.591297,-1.9802346,101134.945,0.010465005
"2021/7/11 10:00",15.67110596,102.53125,7.798917,-1.9288926,101105.9,0.010533692
"2021/7/11 11:00",15.71767578,109.46875,7.9168844,-1.5018854,101071.555,0.010613849
"2021/7/11 12:00",15.75466309,114.84375,7.5743423,-1.0522395,101040.94,0.010694028
"2021/7/11 13:00",15.81057129,139.3125,7.139064,-0.115994446,100990.91,0.010732264
"2021/7/11 14:00",15.95821533,149.375,6.2998247,1.043483,100942.3,0.010770544
"2021/7/11 15:00",15.97963867,139.1875,4.913454,1.748813,100913.25,0.010785737
"2021/7/11 16:00",15.99715576,124.84375,3.3285549,2.2869368,100899.664,0.010747596
"2021/7/11 17:00",15.9800354,97.75,1.9188188,2.7583597,100896.31,0.010583589
"2021/7/11 18:00",15.95961914,101.875,0.7142043,3.2654169,100900.7,0.010224991
