"time","value"
"2021/6/17 4:30",0.677485471
"2021/6/17 5:00",0.763775462
"2021/6/17 5:30",0.833017936
"2021/6/17 6:00",0.933748322
"2021/6/17 6:30",1.012205771
"2021/6/17 7:00",0.977674875
"2021/6/17 7:30",0.926796359
"2021/6/17 8:00",0.881275359
"2021/6/17 8:30",0.812566015
"2021/6/17 9:00",0.716111006
"2021/6/17 9:30",0.669152184
"2021/6/17 10:00",0.650793764
"2021/6/17 10:30",0.602406431
"2021/6/17 11:00",0.578059273
"2021/6/17 11:30",0.545833468
"2021/6/17 12:00",0.526488143
"2021/6/17 12:30",0.563997337
"2021/6/17 13:00",0.464386703
"2021/6/17 13:30",0.453646632
"2021/6/17 14:00",0.443457652
"2021/6/17 14:30",0.525729179
"2021/6/17 15:00",0.603714418
"2021/6/17 15:30",0.69570514
"2021/6/17 16:00",0.777712345
"2021/6/17 16:30",0.859585784
"2021/6/17 17:00",0.899962127
"2021/6/17 17:30",0.934422071
"2021/6/17 18:00",0.965713013
"2021/6/17 18:30",0.937229917
"2021/6/17 19:00",0.924140774
"2021/6/17 19:30",0.924171006
"2021/6/17 20:00",0.83456686
"2021/6/17 20:30",0.872278391
"2021/6/17 21:00",0.844347087
"2021/6/17 21:30",0.795803525
"2021/6/17 22:00",0.753544131
"2021/6/17 22:30",0.681319911
"2021/6/17 23:00",0.664277703
"2021/6/17 23:30",0.620021582
"2021/6/18 0:00",0.793569852
"2021/6/18 0:30",0.769794815
"2021/6/18 1:00",0.722676518
"2021/6/18 1:30",0.709252465
"2021/6/18 2:00",0.667066233
"2021/6/18 2:30",0.654023613
"2021/6/18 3:00",0.644153254
"2021/6/18 3:30",0.619191306
"2021/6/18 4:00",0.629981867
"2021/6/18 4:30",0.637887378
"2021/6/18 5:00",0.715714473
"2021/6/18 5:30",0.768748232
"2021/6/18 6:00",0.919177304
"2021/6/18 6:30",0.97461702
"2021/6/18 7:00",0.989236498
"2021/6/18 7:30",0.936630277
"2021/6/18 8:00",0.870548838
"2021/6/18 8:30",0.799889615
"2021/6/18 9:00",0.744934425
"2021/6/18 9:30",0.655926812
"2021/6/18 10:00",0.610637693
"2021/6/18 10:30",0.597382397
"2021/6/18 11:00",0.577874024
"2021/6/18 11:30",0.580595302
"2021/6/18 12:00",0.540388498
"2021/6/18 12:30",0.468407973
"2021/6/18 13:00",0.499181882
"2021/6/18 13:30",0.512068677
"2021/6/18 14:00",0.490504044
"2021/6/18 14:30",0.528861729
"2021/6/18 15:00",0.601417387
"2021/6/18 15:30",0.682432271
"2021/6/18 16:00",0.800209013
"2021/6/18 16:30",0.923355846
"2021/6/18 17:00",0.953989061
"2021/6/18 17:30",0.9356368
"2021/6/18 18:00",0.91742642
"2021/6/18 18:30",0.918147397
"2021/6/18 19:00",0.894426225
"2021/6/18 19:30",0.875080423
"2021/6/18 20:00",0.82330154
"2021/6/18 20:30",0.81972179
"2021/6/18 21:00",0.825159586
"2021/6/18 21:30",0.771251226
"2021/6/18 22:00",0.765946235
"2021/6/18 22:30",0.687581695
"2021/6/18 23:00",0.682417146
"2021/6/18 23:30",0.644691661
"2021/6/19 0:00",0.811646891
"2021/6/19 0:30",0.793854571
"2021/6/19 1:00",0.774128406
"2021/6/19 1:30",0.754118496
"2021/6/19 2:00",0.696400201
"2021/6/19 2:30",0.669605199
"2021/6/19 3:00",0.649466257
"2021/6/19 3:30",0.662040363
"2021/6/19 4:00",0.664713391
"2021/6/19 4:30",0.659127786
"2021/6/19 5:00",0.702850217
"2021/6/19 5:30",0.747212392
"2021/6/19 6:00",0.823724365
"2021/6/19 6:30",0.906302509
"2021/6/19 7:00",0.925115254
"2021/6/19 7:30",0.878564816
"2021/6/19 8:00",0.864554677
"2021/6/19 8:30",0.840732334
"2021/6/19 9:00",0.757478577
"2021/6/19 9:30",0.699437003
"2021/6/19 10:00",0.656320024
"2021/6/19 10:30",0.638183538
"2021/6/19 11:00",0.6300831
"2021/6/19 11:30",0.596303237
"2021/6/19 12:00",0.605284674
"2021/6/19 12:30",0.52187818
"2021/6/19 13:00",0.50878864
"2021/6/19 13:30",0.600806492
"2021/6/19 14:00",0.665777789
"2021/6/19 14:30",0.705397589
"2021/6/19 15:00",0.821797502
"2021/6/19 15:30",0.933062618
"2021/6/19 16:00",1.084715824
"2021/6/19 16:30",1.101544733
"2021/6/19 17:00",1.082888593
"2021/6/19 17:30",1.109893663
"2021/6/19 18:00",1.109237817
"2021/6/19 18:30",1.081044273
"2021/6/19 19:00",0.940987126
"2021/6/19 19:30",0.883524795
"2021/6/19 20:00",0.861480847
"2021/6/19 20:30",0.846904405
"2021/6/19 21:00",0.817285413
"2021/6/19 21:30",0.740837477
"2021/6/19 22:00",0.700556601
"2021/6/19 22:30",0.623793905
"2021/6/19 23:00",0.61884245
"2021/6/19 23:30",0.617017332
"2021/6/20 0:00",0.815710115
"2021/6/20 0:30",0.766301875
"2021/6/20 1:00",0.718127122
"2021/6/20 1:30",0.700675988
"2021/6/20 2:00",0.679844514
"2021/6/20 2:30",0.676053595
"2021/6/20 3:00",0.648967499
"2021/6/20 3:30",0.647346477
"2021/6/20 4:00",0.6406401
"2021/6/20 4:30",0.63191432
"2021/6/20 5:00",0.67614353
"2021/6/20 5:30",0.700962269
"2021/6/20 6:00",0.774308816
"2021/6/20 6:30",0.803583053
"2021/6/20 7:00",0.855185607
"2021/6/20 7:30",0.936746669
"2021/6/20 8:00",0.973209956
"2021/6/20 8:30",0.960992955
"2021/6/20 9:00",0.902355764
"2021/6/20 9:30",0.79675881
"2021/6/20 10:00",0.825689586
"2021/6/20 10:30",0.778337958
"2021/6/20 11:00",0.765267422
"2021/6/20 11:30",0.833217945
"2021/6/20 12:00",0.823179556
"2021/6/20 12:30",0.871697542
"2021/6/20 13:00",0.839502021
"2021/6/20 13:30",0.798577524
"2021/6/20 14:00",0.784141786
"2021/6/20 14:30",0.835273106
"2021/6/20 15:00",0.904041132
"2021/6/20 15:30",0.969545022
"2021/6/20 16:00",0.99522987
"2021/6/20 16:30",1.075721875
"2021/6/20 17:00",1.11333573
"2021/6/20 17:30",1.091944913
"2021/6/20 18:00",1.071724837
"2021/6/20 18:30",1.044905201
"2021/6/20 19:00",0.988284122
"2021/6/20 19:30",0.922449976
"2021/6/20 20:00",0.878846223
"2021/6/20 20:30",0.84666757
"2021/6/20 21:00",0.818519399
"2021/6/20 21:30",0.741633458
"2021/6/20 22:00",0.687549235
"2021/6/20 22:30",0.637203618
"2021/6/20 23:00",0.592499604
"2021/6/20 23:30",0.570715761
"2021/6/21 0:00",0.74115978
"2021/6/21 0:30",0.731387884
"2021/6/21 1:00",0.699832531
"2021/6/21 1:30",0.66445989
"2021/6/21 2:00",0.638778529
"2021/6/21 2:30",0.614016582
"2021/6/21 3:00",0.612208127
"2021/6/21 3:30",0.618349033
"2021/6/21 4:00",0.640259433
"2021/6/21 4:30",0.640560017
"2021/6/21 5:00",0.769396338
"2021/6/21 5:30",0.848966936
"2021/6/21 6:00",1.010192382
"2021/6/21 6:30",1.069666873
"2021/6/21 7:00",1.09898372
"2021/6/21 7:30",1.05624862
"2021/6/21 8:00",1.0465434
"2021/6/21 8:30",1.067315557
"2021/6/21 9:00",0.986082239
"2021/6/21 9:30",0.989727807
"2021/6/21 10:00",0.947331685
"2021/6/21 10:30",0.877634369
"2021/6/21 11:00",0.891624771
"2021/6/21 11:30",0.921998789
"2021/6/21 12:00",0.859516788
"2021/6/21 12:30",0.82254444
"2021/6/21 13:00",0.813202806
"2021/6/21 13:30",0.76932114
"2021/6/21 14:00",0.764965069
"2021/6/21 14:30",0.785796533
"2021/6/21 15:00",0.833959843
"2021/6/21 15:30",0.948168935
"2021/6/21 16:00",1.040010042
"2021/6/21 16:30",1.112875603
"2021/6/21 17:00",1.160062907
"2021/6/21 17:30",1.088556359
"2021/6/21 18:00",0.967423571
"2021/6/21 18:30",0.918769527
"2021/6/21 19:00",0.907515368
"2021/6/21 19:30",0.880583543
"2021/6/21 20:00",0.869197976
"2021/6/21 20:30",0.896051514
"2021/6/21 21:00",0.875389422
"2021/6/21 21:30",0.831964381
"2021/6/21 22:00",0.764095547
"2021/6/21 22:30",0.651474321
"2021/6/21 23:00",0.642896589
"2021/6/21 23:30",0.653492575
"2021/6/22 0:00",0.834297464
"2021/6/22 0:30",0.845774
"2021/6/22 1:00",0.812160226
"2021/6/22 1:30",0.786727291
"2021/6/22 2:00",0.749582292
"2021/6/22 2:30",0.72015842
"2021/6/22 3:00",0.705366687
"2021/6/22 3:30",0.65850527
"2021/6/22 4:00",0.67987513
"2021/6/22 4:30",0.709743187
"2021/6/22 5:00",0.795855273
"2021/6/22 5:30",0.850192033
"2021/6/22 6:00",0.941276061
"2021/6/22 6:30",1.035302776
"2021/6/22 7:00",1.020984109
"2021/6/22 7:30",0.919320333
"2021/6/22 8:00",0.900683573
"2021/6/22 8:30",0.822570798
"2021/6/22 9:00",0.796769279
"2021/6/22 9:30",0.720769422
"2021/6/22 10:00",0.651566876
"2021/6/22 10:30",0.579366462
"2021/6/22 11:00",0.547456035
"2021/6/22 11:30",0.525781899
"2021/6/22 12:00",0.504443822
"2021/6/22 12:30",0.460804035
"2021/6/22 13:00",0.467884689
"2021/6/22 13:30",0.46197038
"2021/6/22 14:00",0.504693836
"2021/6/22 14:30",0.523221664
"2021/6/22 15:00",0.61231997
"2021/6/22 15:30",0.702073431
"2021/6/22 16:00",0.881285443
"2021/6/22 16:30",0.887579304
"2021/6/22 17:00",0.977898609
"2021/6/22 17:30",0.931491208
"2021/6/22 18:00",0.963309379
"2021/6/22 18:30",0.981743255
"2021/6/22 19:00",0.941371215
"2021/6/22 19:30",0.943406449
"2021/6/22 20:00",0.889677971
"2021/6/22 20:30",0.853296937
"2021/6/22 21:00",0.855297537
"2021/6/22 21:30",0.829543309
"2021/6/22 22:00",0.75098517
"2021/6/22 22:30",0.681453136
"2021/6/22 23:00",0.654932184
"2021/6/22 23:30",0.60401908
"2021/6/23 0:00",0.774481906
"2021/6/23 0:30",0.785515128
"2021/6/23 1:00",0.725451106
"2021/6/23 1:30",0.710826979
"2021/6/23 2:00",0.674330227
"2021/6/23 2:30",0.656824169
"2021/6/23 3:00",0.647484855
"2021/6/23 3:30",0.638124216
"2021/6/23 4:00",0.657756002
"2021/6/23 4:30",0.669641979
"2021/6/23 5:00",0.740852014
"2021/6/23 5:30",0.783574302
"2021/6/23 6:00",0.958773057
"2021/6/23 6:30",1.006978831
"2021/6/23 7:00",0.992011647
"2021/6/23 7:30",0.909061977
"2021/6/23 8:00",0.833284617
"2021/6/23 8:30",0.736916502
"2021/6/23 9:00",0.757033199
"2021/6/23 9:30",0.687458152
"2021/6/23 10:00",0.622021703
"2021/6/23 10:30",0.597883062
"2021/6/23 11:00",0.561280895
"2021/6/23 11:30",0.529452273
"2021/6/23 12:00",0.521498305
"2021/6/23 12:30",0.507935887
"2021/6/23 13:00",0.50097501
"2021/6/23 13:30",0.529228998
"2021/6/23 14:00",0.527445167
"2021/6/23 14:30",0.593280467
"2021/6/23 15:00",0.684341106
"2021/6/23 15:30",0.841995784
"2021/6/23 16:00",0.937972989
"2021/6/23 16:30",1.028164377
"2021/6/23 17:00",1.08896801
"2021/6/23 17:30",1.11722085
"2021/6/23 18:00",1.109174433
"2021/6/23 18:30",1.064904
"2021/6/23 19:00",1.014279082
"2021/6/23 19:30",0.932878499
"2021/6/23 20:00",0.899382716
"2021/6/23 20:30",0.878300455
"2021/6/23 21:00",0.819351229
"2021/6/23 21:30",0.773515183
"2021/6/23 22:00",0.74300609
"2021/6/23 22:30",0.655474389
"2021/6/23 23:00",0.652781969
"2021/6/23 23:30",0.598392095
"2021/6/24 0:00",0.758694924
"2021/6/24 0:30",0.757743959
"2021/6/24 1:00",0.746340448
"2021/6/24 1:30",0.733974094
"2021/6/24 2:00",0.675827222
"2021/6/24 2:30",0.640065417
"2021/6/24 3:00",0.638942489
"2021/6/24 3:30",0.65685749
"2021/6/24 4:00",0.663305546
"2021/6/24 4:30",0.67139324
"2021/6/24 5:00",0.763957043
"2021/6/24 5:30",0.837966883
"2021/6/24 6:00",0.943196557
"2021/6/24 6:30",1.022871043
"2021/6/24 7:00",1.037113765
"2021/6/24 7:30",0.979445209
"2021/6/24 8:00",0.962911678
"2021/6/24 8:30",0.948889141
"2021/6/24 9:00",0.935405013
"2021/6/24 9:30",0.885760977
"2021/6/24 10:00",0.826502624
"2021/6/24 10:30",0.745592752
"2021/6/24 11:00",0.698054256
"2021/6/24 11:30",0.632667208
"2021/6/24 12:00",0.632253124
"2021/6/24 12:30",0.692590426
"2021/6/24 13:00",0.685665023
"2021/6/24 13:30",0.588845901
"2021/6/24 14:00",0.525807862
"2021/6/24 14:30",0.583381827
"2021/6/24 15:00",0.654252145
"2021/6/24 15:30",0.749444151
"2021/6/24 16:00",0.833911012
"2021/6/24 16:30",0.879604416
"2021/6/24 17:00",0.944391977
"2021/6/24 17:30",0.9987417
"2021/6/24 18:00",1.001029689
"2021/6/24 18:30",1.057217033
"2021/6/24 19:00",0.992073713
"2021/6/24 19:30",0.921622565
"2021/6/24 20:00",0.931945692
"2021/6/24 20:30",0.891054839
"2021/6/24 21:00",0.825819503
"2021/6/24 21:30",0.763462648
"2021/6/24 22:00",0.688798537
"2021/6/24 22:30",0.616413597
"2021/6/24 23:00",0.593620443
"2021/6/24 23:30",0.595492223
"2021/6/25 0:00",0.741620667
"2021/6/25 0:30",0.723587032
"2021/6/25 1:00",0.695678629
"2021/6/25 1:30",0.682610726
"2021/6/25 2:00",0.664119548
"2021/6/25 2:30",0.631764531
"2021/6/25 3:00",0.639326229
"2021/6/25 3:30",0.628984281
"2021/6/25 4:00",0.65862277
"2021/6/25 4:30",0.663828263
"2021/6/25 5:00",0.720208345
"2021/6/25 5:30",0.807386762
"2021/6/25 6:00",0.902664507
"2021/6/25 6:30",0.983854193
"2021/6/25 7:00",1.003048152
"2021/6/25 7:30",0.952995591
"2021/6/25 8:00",0.945833925
"2021/6/25 8:30",0.901008006
"2021/6/25 9:00",0.862408046
"2021/6/25 9:30",0.870417817
"2021/6/25 10:00",0.804368562
"2021/6/25 10:30",0.796563443
"2021/6/25 11:00",0.627522035
"2021/6/25 11:30",0.579788965
"2021/6/25 12:00",0.560829374
"2021/6/25 12:30",0.516600681
"2021/6/25 13:00",0.516972469
"2021/6/25 13:30",0.563758357
"2021/6/25 14:00",0.535455535
"2021/6/25 14:30",0.595123593
"2021/6/25 15:00",0.658385492
"2021/6/25 15:30",0.72228812
"2021/6/25 16:00",0.787866425
"2021/6/25 16:30",0.882369687
"2021/6/25 17:00",0.969605092
"2021/6/25 17:30",0.963258207
"2021/6/25 18:00",0.979940588
"2021/6/25 18:30",1.001939558
"2021/6/25 19:00",0.946175801
"2021/6/25 19:30",0.908880575
"2021/6/25 20:00",0.861850647
"2021/6/25 20:30",0.845875588
"2021/6/25 21:00",0.822069293
"2021/6/25 21:30",0.818230622
"2021/6/25 22:00",0.746626304
"2021/6/25 22:30",0.662651235
"2021/6/25 23:00",0.674377729
"2021/6/25 23:30",0.655444622
"2021/6/26 0:00",0.780449717
"2021/6/26 0:30",0.788350172
"2021/6/26 1:00",0.786687279
"2021/6/26 1:30",0.755050992
"2021/6/26 2:00",0.744349426
"2021/6/26 2:30",0.705869705
"2021/6/26 3:00",0.689724563
"2021/6/26 3:30",0.649883825
"2021/6/26 4:00",0.652584146
"2021/6/26 4:30",0.651034905
"2021/6/26 5:00",0.686167369
"2021/6/26 5:30",0.729765316
"2021/6/26 6:00",0.827068738
"2021/6/26 6:30",0.851059701
"2021/6/26 7:00",0.958861431
"2021/6/26 7:30",0.934898384
"2021/6/26 8:00",0.925979253
"2021/6/26 8:30",0.918455545
"2021/6/26 9:00",0.893694548
"2021/6/26 9:30",0.831736696
"2021/6/26 10:00",0.817372121
"2021/6/26 10:30",0.857795678
"2021/6/26 11:00",0.818628707
"2021/6/26 11:30",0.792396921
"2021/6/26 12:00",0.684725421
"2021/6/26 12:30",0.541470417
"2021/6/26 13:00",0.540628511
"2021/6/26 13:30",0.505156657
"2021/6/26 14:00",0.531200054
"2021/6/26 14:30",0.607297581
"2021/6/26 15:00",0.748154758
"2021/6/26 15:30",0.790682866
"2021/6/26 16:00",0.915212108
"2021/6/26 16:30",0.963897837
"2021/6/26 17:00",1.03634527
"2021/6/26 17:30",1.032201821
"2021/6/26 18:00",1.004311814
"2021/6/26 18:30",0.960718516
"2021/6/26 19:00",0.962769338
"2021/6/26 19:30",0.918796737
"2021/6/26 20:00",0.855435535
"2021/6/26 20:30",0.805017439
"2021/6/26 21:00",0.784553274
"2021/6/26 21:30",0.766436248
"2021/6/26 22:00",0.72023606
"2021/6/26 22:30",0.657948536
"2021/6/26 23:00",0.640318991
"2021/6/26 23:30",0.606814997
"2021/6/27 0:00",0.787761767
"2021/6/27 0:30",0.805481418
"2021/6/27 1:00",0.776111779
"2021/6/27 1:30",0.737042172
"2021/6/27 2:00",0.692359209
"2021/6/27 2:30",0.655437643
"2021/6/27 3:00",0.609148842
"2021/6/27 3:30",0.599022925
"2021/6/27 4:00",0.591780117
"2021/6/27 4:30",0.603101983
"2021/6/27 5:00",0.662619748
"2021/6/27 5:30",0.691434837
"2021/6/27 6:00",0.76194629
"2021/6/27 6:30",0.805461646
"2021/6/27 7:00",0.866322221
"2021/6/27 7:30",0.908691016
"2021/6/27 8:00",0.991450574
"2021/6/27 8:30",1.010954059
"2021/6/27 9:00",1.047050407
"2021/6/27 9:30",1.084735217
"2021/6/27 10:00",1.109635043
"2021/6/27 10:30",1.177494663
"2021/6/27 11:00",1.20605867
"2021/6/27 11:30",1.223331787
"2021/6/27 12:00",1.194189767
"2021/6/27 12:30",1.06515805
"2021/6/27 13:00",1.07795342
"2021/6/27 13:30",1.140072577
"2021/6/27 14:00",1.17635069
"2021/6/27 14:30",1.225468353
"2021/6/27 15:00",1.324638547
"2021/6/27 15:30",1.364196693
"2021/6/27 16:00",1.382026417
"2021/6/27 16:30",1.37578034
"2021/6/27 17:00",1.368449653
"2021/6/27 17:30",1.28661344
"2021/6/27 18:00",1.263307413
"2021/6/27 18:30",1.202277047
"2021/6/27 19:00",1.12191228
"2021/6/27 19:30",1.039547742
"2021/6/27 20:00",0.964429404
"2021/6/27 20:30",0.936206996
"2021/6/27 21:00",0.883909316
"2021/6/27 21:30",0.855179702
"2021/6/27 22:00",0.750745623
"2021/6/27 22:30",0.675269053
"2021/6/27 23:00",0.654816674
"2021/6/27 23:30",0.655817318
"2021/6/28 0:00",0.82883803
"2021/6/28 0:30",0.851831204
"2021/6/28 1:00",0.81996412
"2021/6/28 1:30",0.770413236
"2021/6/28 2:00",0.737305294
"2021/6/28 2:30",0.712166588
"2021/6/28 3:00",0.752589526
"2021/6/28 3:30",0.687775406
"2021/6/28 4:00",0.719245501
"2021/6/28 4:30",0.738892978
"2021/6/28 5:00",0.814260855
"2021/6/28 5:30",0.846928522
"2021/6/28 6:00",0.985814081
"2021/6/28 6:30",1.0603448
"2021/6/28 7:00",1.100212863
"2021/6/28 7:30",1.105603877
"2021/6/28 8:00",1.07838599
"2021/6/28 8:30",1.04669604
"2021/6/28 9:00",0.961708946
"2021/6/28 9:30",0.922848841
"2021/6/28 10:00",0.882199917
"2021/6/28 10:30",0.884372135
"2021/6/28 11:00",0.981775001
"2021/6/28 11:30",0.865548348
"2021/6/28 12:00",0.791855031
"2021/6/28 12:30",0.788154814
"2021/6/28 13:00",0.773884197
"2021/6/28 13:30",0.738262325
"2021/6/28 14:00",0.714281832
"2021/6/28 14:30",0.746231398
"2021/6/28 15:00",0.785294185
"2021/6/28 15:30",0.85487968
"2021/6/28 16:00",0.935514712
"2021/6/28 16:30",1.000205035
"2021/6/28 17:00",1.05411199
"2021/6/28 17:30",1.10431155
"2021/6/28 18:00",1.139247717
"2021/6/28 18:30",1.065047207
"2021/6/28 19:00",1.017168857
"2021/6/28 19:30",1.002536042
"2021/6/28 20:00",0.91739812
"2021/6/28 20:30",0.87972768
"2021/6/28 21:00",0.856980394
"2021/6/28 21:30",0.83027068
"2021/6/28 22:00",0.778165848
"2021/6/28 22:30",0.658214547
"2021/6/28 23:00",0.636640607
"2021/6/28 23:30",0.619554693
"2021/6/29 0:00",0.786841941
"2021/6/29 0:30",0.798141789
"2021/6/29 1:00",0.767012544
"2021/6/29 1:30",0.717427364
"2021/6/29 2:00",0.672699127
"2021/6/29 2:30",0.63819808
"2021/6/29 3:00",0.643961549
"2021/6/29 3:30",0.620165786
"2021/6/29 4:00",0.628494187
"2021/6/29 4:30",0.641482743
"2021/6/29 5:00",0.739078075
"2021/6/29 5:30",0.851398084
"2021/6/29 6:00",0.937407844
"2021/6/29 6:30",1.048459786
"2021/6/29 7:00",1.080427978
"2021/6/29 7:30",1.017023008
"2021/6/29 8:00",0.970105128
"2021/6/29 8:30",0.993143692
"2021/6/29 9:00",0.980407482
"2021/6/29 9:30",0.945214693
"2021/6/29 10:00",0.912905218
"2021/6/29 10:30",0.87692582
"2021/6/29 11:00",0.894398802
"2021/6/29 11:30",0.813995873
"2021/6/29 12:00",0.712962759
"2021/6/29 12:30",0.700683265
"2021/6/29 13:00",0.649128436
"2021/6/29 13:30",0.717944265
"2021/6/29 14:00",0.733804502
"2021/6/29 14:30",0.820568358
"2021/6/29 15:00",0.904344246
"2021/6/29 15:30",1.033167011
"2021/6/29 16:00",1.082933923
"2021/6/29 16:30",1.104187513
"2021/6/29 17:00",1.147357503
"2021/6/29 17:30",1.0744369
"2021/6/29 18:00",1.093908977
"2021/6/29 18:30",1.08760708
"2021/6/29 19:00",1.073161639
"2021/6/29 19:30",0.98509961
"2021/6/29 20:00",0.952073239
"2021/6/29 20:30",0.89496811
"2021/6/29 21:00",0.828232181
"2021/6/29 21:30",0.806873941
"2021/6/29 22:00",0.757726498
"2021/6/29 22:30",0.70428566
"2021/6/29 23:00",0.664138161
"2021/6/29 23:30",0.627977872
"2021/6/30 0:00",0.786322145
"2021/6/30 0:30",0.805244201
"2021/6/30 1:00",0.785512511
"2021/6/30 1:30",0.727865482
"2021/6/30 2:00",0.697998298
"2021/6/30 2:30",0.675483022
"2021/6/30 3:00",0.672118866
"2021/6/30 3:30",0.638997835
"2021/6/30 4:00",0.642070647
"2021/6/30 4:30",0.662296452
"2021/6/30 5:00",0.794458334
"2021/6/30 5:30",0.850264179
"2021/6/30 6:00",0.945319364
"2021/6/30 6:30",1.007011972
"2021/6/30 7:00",0.995336855
"2021/6/30 7:30",0.958578859
"2021/6/30 8:00",0.85641002
"2021/6/30 8:30",0.796946024
"2021/6/30 9:00",0.777416957
"2021/6/30 9:30",0.689100106
"2021/6/30 10:00",0.676976139
"2021/6/30 10:30",0.643474145
"2021/6/30 11:00",0.642037324
"2021/6/30 11:30",0.601440945
"2021/6/30 12:00",0.568658073
"2021/6/30 12:30",0.525409939
"2021/6/30 13:00",0.544308411
"2021/6/30 13:30",0.526912192
"2021/6/30 14:00",0.509389462
"2021/6/30 14:30",0.557596954
"2021/6/30 15:00",0.65090539
"2021/6/30 15:30",0.736592263
"2021/6/30 16:00",0.80076796
"2021/6/30 16:30",0.903889576
"2021/6/30 17:00",0.943522154
"2021/6/30 17:30",0.990045837
"2021/6/30 18:00",0.983104732
"2021/6/30 18:30",0.980699356
"2021/6/30 19:00",0.930398698
"2021/6/30 19:30",0.94278142
"2021/6/30 20:00",0.931679204
"2021/6/30 20:30",0.890604804
"2021/6/30 21:00",0.849546301
"2021/6/30 21:30",0.828171134
"2021/6/30 22:00",0.727144219
"2021/6/30 22:30",0.668084343
"2021/6/30 23:00",0.669449616
"2021/6/30 23:30",0.614266212
"2021/7/1 0:00",0.728498566
"2021/7/1 0:30",0.755896989
"2021/7/1 1:00",0.723860408
"2021/7/1 1:30",0.670707642
"2021/7/1 2:00",0.636617048
"2021/7/1 2:30",0.61761349
"2021/7/1 3:00",0.613900507
"2021/7/1 3:30",0.614592886
"2021/7/1 4:00",0.598121328
"2021/7/1 4:30",0.63037744
"2021/7/1 5:00",0.701263616
"2021/7/1 5:30",0.803274309
"2021/7/1 6:00",0.895223953
"2021/7/1 6:30",0.969302754
"2021/7/1 7:00",1.037450983
"2021/7/1 7:30",0.949701004
"2021/7/1 8:00",0.919912705
"2021/7/1 8:30",0.858686231
"2021/7/1 9:00",0.796708798
"2021/7/1 9:30",0.755783124
"2021/7/1 10:00",0.70847335
"2021/7/1 10:30",0.675905492
"2021/7/1 11:00",0.657408814
"2021/7/1 11:30",0.634089866
"2021/7/1 12:00",0.639027372
"2021/7/1 12:30",0.579300568
"2021/7/1 13:00",0.565264857
"2021/7/1 13:30",0.511971794
"2021/7/1 14:00",0.487750209
"2021/7/1 14:30",0.552169396
"2021/7/1 15:00",0.671670325
"2021/7/1 15:30",0.768607161
"2021/7/1 16:00",0.819114781
"2021/7/1 16:30",0.89474183
"2021/7/1 17:00",0.895144405
"2021/7/1 17:30",0.92836212
"2021/7/1 18:00",0.973422596
"2021/7/1 18:30",0.947603794
"2021/7/1 19:00",0.923606551
"2021/7/1 19:30",0.900957308
"2021/7/1 20:00",0.861333851
"2021/7/1 20:30",0.823635688
"2021/7/1 21:00",0.801792839
"2021/7/1 21:30",0.772328297
"2021/7/1 22:00",0.712228964
"2021/7/1 22:30",0.645608836
"2021/7/1 23:00",0.642393494
"2021/7/1 23:30",0.618143184
"2021/7/2 0:00",0.74929603
"2021/7/2 0:30",0.76704415
"2021/7/2 1:00",0.719985665
"2021/7/2 1:30",0.687101456
"2021/7/2 2:00",0.66354911
"2021/7/2 2:30",0.654797243
"2021/7/2 3:00",0.653344494
"2021/7/2 3:30",0.622461276
"2021/7/2 4:00",0.645239372
"2021/7/2 4:30",0.65685168
"2021/7/2 5:00",0.710439158
"2021/7/2 5:30",0.78126313
"2021/7/2 6:00",0.889807335
"2021/7/2 6:30",0.936712449
"2021/7/2 7:00",0.939276548
"2021/7/2 7:30",0.933964614
"2021/7/2 8:00",0.907992139
"2021/7/2 8:30",0.802153313
"2021/7/2 9:00",0.762220715
"2021/7/2 9:30",0.740480666
"2021/7/2 10:00",0.840032289
"2021/7/2 10:30",0.850119503
"2021/7/2 11:00",0.853645575
"2021/7/2 11:30",0.751409033
"2021/7/2 12:00",0.754931525
"2021/7/2 12:30",0.606566056
"2021/7/2 13:00",0.698673236
"2021/7/2 13:30",0.668094208
"2021/7/2 14:00",0.643620665
"2021/7/2 14:30",0.633159578
"2021/7/2 15:00",0.787145443
"2021/7/2 15:30",0.873073793
"2021/7/2 16:00",0.967184015
"2021/7/2 16:30",1.036523009
"2021/7/2 17:00",1.05244723
"2021/7/2 17:30",0.990917975
"2021/7/2 18:00",1.009186495
"2021/7/2 18:30",1.014271301
"2021/7/2 19:00",0.994461128
"2021/7/2 19:30",0.912630094
"2021/7/2 20:00",0.88605596
"2021/7/2 20:30",0.827735452
"2021/7/2 21:00",0.807242763
"2021/7/2 21:30",0.791493
"2021/7/2 22:00",0.718008017
"2021/7/2 22:30",0.645706848
"2021/7/2 23:00",0.636113239
"2021/7/2 23:30",0.597567924
"2021/7/3 0:00",0.719507722
"2021/7/3 0:30",0.707312817
"2021/7/3 1:00",0.683869549
"2021/7/3 1:30",0.661999963
"2021/7/3 2:00",0.622216196
"2021/7/3 2:30",0.602554847
"2021/7/3 3:00",0.591710599
"2021/7/3 3:30",0.556146874
"2021/7/3 4:00",0.58408574
"2021/7/3 4:30",0.584811748
"2021/7/3 5:00",0.646705342
"2021/7/3 5:30",0.701496654
"2021/7/3 6:00",0.757165307
"2021/7/3 6:30",0.817687177
"2021/7/3 7:00",0.909503089
"2021/7/3 7:30",0.923174431
"2021/7/3 8:00",0.858039558
"2021/7/3 8:30",0.9030058
